target,fold,model,test_start,test_end,n_test,positive_rate,precision,recall,f1,pr_auc
NextVolSpike,29,HAR,2026-01-08,2026-01-21,126,0.24603174603174602,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9666702275116708
FwdVolRegime,1,Majority,2019-01-02,2019-04-02,882,0.14852607709750568,0.0,0.0,0.0,
FwdVolRegime,1,Persistence,2019-01-02,2019-04-02,882,0.14852607709750568,0.27586206896551724,0.48854961832061067,0.3526170798898072,
FwdVolRegime,1,LogisticRegression,2019-01-02,2019-04-02,882,0.14852607709750568,0.2711864406779661,0.732824427480916,0.3958762886597938,0.26733386865135306
FwdVolRegime,1,LightGBM,2019-01-02,2019-04-02,882,0.14852607709750568,0.1752808988764045,0.5954198473282443,0.2708333333333333,0.20104537320180896
FwdVolRegime,1,XGBoost,2019-01-02,2019-04-02,882,0.14852607709750568,0.16199376947040497,0.3969465648854962,0.23008849557522124,0.1638986772101263
FwdVolRegime,1,MatchedNaive,2019-01-02,2019-04-02,882,0.14852607709750568,0.23809523809523808,0.4198473282442748,0.30386740331491713,0.23623209483922308
FwdVolRegime,1,HAR,2019-01-02,2019-04-02,882,0.14852607709750568,0.26356589147286824,0.5190839694656488,0.3496143958868895,0.2220737434781285
FwdVolRegime,2,Majority,2019-04-03,2019-07-02,882,0.17346938775510204,0.0,0.0,0.0,
FwdVolRegime,2,Persistence,2019-04-03,2019-07-02,882,0.17346938775510204,0.1875,0.1568627450980392,0.1708185053380783,
FwdVolRegime,2,LogisticRegression,2019-04-03,2019-07-02,882,0.17346938775510204,0.22761194029850745,0.39869281045751637,0.28978622327790976,0.25590593388767247
FwdVolRegime,2,LightGBM,2019-04-03,2019-07-02,882,0.17346938775510204,0.23389830508474577,0.45098039215686275,0.3080357142857143,0.22783041553083783
FwdVolRegime,2,XGBoost,2019-04-03,2019-07-02,882,0.17346938775510204,0.2835820895522388,0.37254901960784315,0.3220338983050847,0.24353925394652437
FwdVolRegime,2,MatchedNaive,2019-04-03,2019-07-02,882,0.17346938775510204,0.32386363636363635,0.37254901960784315,0.3465045592705167,0.3005657467846751
FwdVolRegime,2,HAR,2019-04-03,2019-07-02,882,0.17346938775510204,0.25274725274725274,0.1503267973856209,0.1885245901639344,0.2626372979937611
FwdVolRegime,3,Majority,2019-07-03,2019-10-01,882,0.21768707482993196,0.0,0.0,0.0,
FwdVolRegime,3,Persistence,2019-07-03,2019-10-01,882,0.21768707482993196,0.3609022556390977,0.25,0.2953846153846154,
FwdVolRegime,3,LogisticRegression,2019-07-03,2019-10-01,882,0.21768707482993196,0.2784090909090909,0.5104166666666666,0.3602941176470588,0.27008987947773866
FwdVolRegime,3,LightGBM,2019-07-03,2019-10-01,882,0.21768707482993196,0.2599388379204893,0.4427083333333333,0.32755298651252407,0.2576182893147012
FwdVolRegime,3,XGBoost,2019-07-03,2019-10-01,882,0.21768707482993196,0.25448028673835127,0.3697916666666667,0.30148619957537154,0.2639000706504556
FwdVolRegime,3,MatchedNaive,2019-07-03,2019-10-01,882,0.21768707482993196,0.33714285714285713,0.3072916666666667,0.3215258855585831,0.28250690318781035
FwdVolRegime,3,HAR,2019-07-03,2019-10-01,882,0.21768707482993196,0.14893617021276595,0.07291666666666667,0.0979020979020979,0.20534025249945473
FwdVolRegime,4,Majority,2019-10-02,2019-12-31,882,0.05555555555555555,0.0,0.0,0.0,
FwdVolRegime,4,Persistence,2019-10-02,2019-12-31,882,0.05555555555555555,0.10294117647058823,0.14285714285714285,0.11965811965811966,
FwdVolRegime,4,LogisticRegression,2019-10-02,2019-12-31,882,0.05555555555555555,0.03418803418803419,0.08163265306122448,0.04819277108433735,0.062474860891052295
FwdVolRegime,4,LightGBM,2019-10-02,2019-12-31,882,0.05555555555555555,0.03205128205128205,0.10204081632653061,0.04878048780487805,0.059205313035750516
FwdVolRegime,4,XGBoost,2019-10-02,2019-12-31,882,0.05555555555555555,0.045454545454545456,0.10204081632653061,0.06289308176100629,0.05969929239577416
FwdVolRegime,4,MatchedNaive,2019-10-02,2019-12-31,882,0.05555555555555555,0.043478260869565216,0.04081632653061224,0.042105263157894736,0.07410092149837365
FwdVolRegime,4,HAR,2019-10-02,2019-12-31,882,0.05555555555555555,0.10526315789473684,0.04081632653061224,0.058823529411764705,0.10375067737114205
FwdVolRegime,5,Majority,2020-01-02,2020-04-01,882,0.6836734693877551,0.0,0.0,0.0,
FwdVolRegime,5,Persistence,2020-01-02,2020-04-01,882,0.6836734693877551,0.9122807017543859,0.6898839137645107,0.785646836638338,
FwdVolRegime,5,LogisticRegression,2020-01-02,2020-04-01,882,0.6836734693877551,0.9005736137667304,0.7810945273631841,0.8365896980461812,0.9514234090795151
FwdVolRegime,5,LightGBM,2020-01-02,2020-04-01,882,0.6836734693877551,0.8824742268041237,0.7097844112769486,0.7867647058823529,0.9274628218403891
FwdVolRegime,5,XGBoost,2020-01-02,2020-04-01,882,0.6836734693877551,0.910025706940874,0.5870646766169154,0.7137096774193549,0.9050759019948753
FwdVolRegime,5,MatchedNaive,2020-01-02,2020-04-01,882,0.6836734693877551,0.8775933609958506,0.7014925373134329,0.7797235023041474,0.9303263231147484
FwdVolRegime,5,HAR,2020-01-02,2020-04-01,882,0.6836734693877551,0.9943342776203966,0.582089552238806,0.7343096234309623,0.9227832012916026
FwdVolRegime,6,Majority,2020-04-02,2020-07-01,882,0.6972789115646258,0.0,0.0,0.0,
FwdVolRegime,6,Persistence,2020-04-02,2020-07-01,882,0.6972789115646258,0.7871362940275651,0.8357723577235773,0.8107255520504731,
FwdVolRegime,6,LogisticRegression,2020-04-02,2020-07-01,882,0.6972789115646258,0.6958997722095672,0.9934959349593496,0.8184862692565305,0.8367821800477189
FwdVolRegime,6,LightGBM,2020-04-02,2020-07-01,882,0.6972789115646258,0.7097591888466414,0.9105691056910569,0.7977207977207977,0.8258784106840678
FwdVolRegime,6,XGBoost,2020-04-02,2020-07-01,882,0.6972789115646258,0.7049180327868853,0.8390243902439024,0.7661469933184856,0.7720061370445093
FwdVolRegime,6,MatchedNaive,2020-04-02,2020-07-01,882,0.6972789115646258,0.8305343511450382,0.8845528455284553,0.8566929133858268,0.9444725329859041
FwdVolRegime,6,HAR,2020-04-02,2020-07-01,882,0.6972789115646258,0.8180451127819549,0.8845528455284553,0.85,0.9437037010279418
FwdVolRegime,7,Majority,2020-07-02,2020-09-30,882,0.5612244897959183,0.0,0.0,0.0,
FwdVolRegime,7,Persistence,2020-07-02,2020-09-30,882,0.5612244897959183,0.6280788177339901,0.5151515151515151,0.5660377358490566,
FwdVolRegime,7,LogisticRegression,2020-07-02,2020-09-30,882,0.5612244897959183,0.5607264472190693,0.997979797979798,0.7180232558139535,0.6836701809325814
FwdVolRegime,7,LightGBM,2020-07-02,2020-09-30,882,0.5612244897959183,0.5958041958041959,0.8606060606060606,0.7041322314049587,0.6731816429199649
FwdVolRegime,7,XGBoost,2020-07-02,2020-09-30,882,0.5612244897959183,0.6190476190476191,0.7353535353535353,0.6722068328716528,0.6517467375637246
FwdVolRegime,7,MatchedNaive,2020-07-02,2020-09-30,882,0.5612244897959183,0.620754716981132,0.6646464646464646,0.6419512195121951,0.6128802051014761
FwdVolRegime,7,HAR,2020-07-02,2020-09-30,882,0.5612244897959183,0.5972495088408645,0.6141414141414141,0.6055776892430279,0.6552162444255867
FwdVolRegime,8,Majority,2020-10-01,2020-12-30,882,0.3673469387755102,0.0,0.0,0.0,
FwdVolRegime,8,Persistence,2020-10-01,2020-12-30,882,0.3673469387755102,0.5626822157434402,0.595679012345679,0.5787106446776612,
FwdVolRegime,8,LogisticRegression,2020-10-01,2020-12-30,882,0.3673469387755102,0.3724137931034483,1.0,0.542713567839196,0.7363764778382544
FwdVolRegime,8,LightGBM,2020-10-01,2020-12-30,882,0.3673469387755102,0.39746835443037976,0.9691358024691358,0.5637342908438061,0.6479366492655951
FwdVolRegime,8,XGBoost,2020-10-01,2020-12-30,882,0.3673469387755102,0.41358024691358025,0.8271604938271605,0.551440329218107,0.5949145567760781
FwdVolRegime,8,MatchedNaive,2020-10-01,2020-12-30,882,0.3673469387755102,0.5397260273972603,0.6080246913580247,0.5718432510885341,0.6537063453441011
FwdVolRegime,8,HAR,2020-10-01,2020-12-30,882,0.3673469387755102,0.47493403693931396,0.5555555555555556,0.5120910384068279,0.5982847689164514
FwdVolRegime,9,Majority,2020-12-31,2021-04-01,882,0.29931972789115646,0.0,0.0,0.0,
FwdVolRegime,9,Persistence,2020-12-31,2021-04-01,882,0.29931972789115646,0.41472868217054265,0.4053030303030303,0.4099616858237548,
FwdVolRegime,9,LogisticRegression,2020-12-31,2021-04-01,882,0.29931972789115646,0.32857142857142857,0.9583333333333334,0.48936170212765956,0.3684707478755163
FwdVolRegime,9,LightGBM,2020-12-31,2021-04-01,882,0.29931972789115646,0.3211567732115677,0.7992424242424242,0.4581976112920738,0.3457487181097386
FwdVolRegime,9,XGBoost,2020-12-31,2021-04-01,882,0.29931972789115646,0.32509505703422054,0.6477272727272727,0.43291139240506327,0.329338312782099
FwdVolRegime,9,MatchedNaive,2020-12-31,2021-04-01,882,0.29931972789115646,0.41155234657039713,0.4318181818181818,0.4214417744916821,0.3441363658212152
FwdVolRegime,9,HAR,2020-12-31,2021-04-01,882,0.29931972789115646,0.35148514851485146,0.2689393939393939,0.30472103004291845,0.3125373023769493
FwdVolRegime,10,Majority,2021-04-05,2021-07-01,882,0.04195011337868481,0.0,0.0,0.0,
FwdVolRegime,10,Persistence,2021-04-05,2021-07-01,882,0.04195011337868481,0.0,0.0,0.0,
FwdVolRegime,10,LogisticRegression,2021-04-05,2021-07-01,882,0.04195011337868481,0.04433497536945813,0.24324324324324326,0.075,0.04765784809855162
FwdVolRegime,10,LightGBM,2021-04-05,2021-07-01,882,0.04195011337868481,0.038314176245210725,0.2702702702702703,0.06711409395973154,0.041538871930146284
FwdVolRegime,10,XGBoost,2021-04-05,2021-07-01,882,0.04195011337868481,0.028112449799196786,0.1891891891891892,0.04895104895104895,0.03977613630328648
FwdVolRegime,10,MatchedNaive,2021-04-05,2021-07-01,882,0.04195011337868481,0.02564102564102564,0.02702702702702703,0.02631578947368421,0.05690802554363798
FwdVolRegime,10,HAR,2021-04-05,2021-07-01,882,0.04195011337868481,0.0,0.0,0.0,0.049679074699494175
FwdVolRegime,11,Majority,2021-07-02,2021-09-30,882,0.10657596371882086,0.0,0.0,0.0,
FwdVolRegime,11,Persistence,2021-07-02,2021-09-30,882,0.10657596371882086,0.08695652173913043,0.0851063829787234,0.08602150537634409,
FwdVolRegime,11,LogisticRegression,2021-07-02,2021-09-30,882,0.10657596371882086,0.1413427561837456,0.425531914893617,0.21220159151193635,0.16934024689834695
FwdVolRegime,11,LightGBM,2021-07-02,2021-09-30,882,0.10657596371882086,0.14285714285714285,0.3829787234042553,0.20809248554913296,0.16398614833678155
FwdVolRegime,11,XGBoost,2021-07-02,2021-09-30,882,0.10657596371882086,0.1267605633802817,0.2872340425531915,0.1758957654723127,0.14714819301852672
FwdVolRegime,11,MatchedNaive,2021-07-02,2021-09-30,882,0.10657596371882086,0.08333333333333333,0.07446808510638298,0.07865168539325842,0.12230455337581171
FwdVolRegime,11,HAR,2021-07-02,2021-09-30,882,0.10657596371882086,0.0,0.0,0.0,0.10150526132700648
FwdVolRegime,12,Majority,2021-10-01,2021-12-30,882,0.23242630385487528,0.0,0.0,0.0,
FwdVolRegime,12,Persistence,2021-10-01,2021-12-30,882,0.23242630385487528,0.41706161137440756,0.4292682926829268,0.4230769230769231,
FwdVolRegime,12,LogisticRegression,2021-10-01,2021-12-30,882,0.23242630385487528,0.3012658227848101,0.5804878048780487,0.39666666666666667,0.3825567920486229
FwdVolRegime,12,LightGBM,2021-10-01,2021-12-30,882,0.23242630385487528,0.346031746031746,0.5317073170731708,0.41923076923076924,0.41090987541147744
FwdVolRegime,12,XGBoost,2021-10-01,2021-12-30,882,0.23242630385487528,0.3471698113207547,0.44878048780487806,0.39148936170212767,0.36402931887175216
FwdVolRegime,12,MatchedNaive,2021-10-01,2021-12-30,882,0.23242630385487528,0.357487922705314,0.36097560975609755,0.3592233009708738,0.3062370431835943
FwdVolRegime,12,HAR,2021-10-01,2021-12-30,882,0.23242630385487528,0.2631578947368421,0.14634146341463414,0.18808777429467086,0.24341443373809474
FwdVolRegime,13,Majority,2021-12-31,2022-03-31,882,0.5102040816326531,0.0,0.0,0.0,
FwdVolRegime,13,Persistence,2021-12-31,2022-03-31,882,0.5102040816326531,0.5672823218997362,0.4777777777777778,0.5186972255729795,
FwdVolRegime,13,LogisticRegression,2021-12-31,2022-03-31,882,0.5102040816326531,0.5720279720279721,0.9088888888888889,0.7021459227467811,0.7051212338205697
FwdVolRegime,13,LightGBM,2021-12-31,2022-03-31,882,0.5102040816326531,0.5990712074303406,0.86,0.7062043795620438,0.6862430364806641
FwdVolRegime,13,XGBoost,2021-12-31,2022-03-31,882,0.5102040816326531,0.6215277777777778,0.7955555555555556,0.6978557504873294,0.6971888459354212
FwdVolRegime,13,MatchedNaive,2021-12-31,2022-03-31,882,0.5102040816326531,0.5812356979405034,0.5644444444444444,0.5727170236753101,0.5892464611643831
FwdVolRegime,13,HAR,2021-12-31,2022-03-31,882,0.5102040816326531,0.5613079019073569,0.4577777777777778,0.5042839657282742,0.5682710307195088
FwdVolRegime,14,Majority,2022-04-01,2022-07-01,882,0.691609977324263,0.0,0.0,0.0,
FwdVolRegime,14,Persistence,2022-04-01,2022-07-01,882,0.691609977324263,0.78125,0.5737704918032787,0.6616257088846881,
FwdVolRegime,14,LogisticRegression,2022-04-01,2022-07-01,882,0.691609977324263,0.7207317073170731,0.9688524590163935,0.8265734265734266,0.7826150565452596
FwdVolRegime,14,LightGBM,2022-04-01,2022-07-01,882,0.691609977324263,0.7334183673469388,0.9426229508196722,0.8249641319942611,0.786031924255471
FwdVolRegime,14,XGBoost,2022-04-01,2022-07-01,882,0.691609977324263,0.724,0.8901639344262295,0.7985294117647059,0.7829436784846446
FwdVolRegime,14,MatchedNaive,2022-04-01,2022-07-01,882,0.691609977324263,0.740072202166065,0.6721311475409836,0.7044673539518901,0.7689887798952817
FwdVolRegime,14,HAR,2022-04-01,2022-07-01,882,0.691609977324263,0.7126436781609196,0.6098360655737705,0.657243816254417,0.7448627271644068
FwdVolRegime,15,Majority,2022-07-05,2022-09-30,882,0.3820861678004535,0.0,0.0,0.0,
FwdVolRegime,15,Persistence,2022-07-05,2022-09-30,882,0.3820861678004535,0.37282229965156793,0.31750741839762614,0.34294871794871795,
FwdVolRegime,15,LogisticRegression,2022-07-05,2022-09-30,882,0.3820861678004535,0.40973111395646605,0.9495548961424333,0.5724508050089445,0.4860591446329379
FwdVolRegime,15,LightGBM,2022-07-05,2022-09-30,882,0.3820861678004535,0.4333821376281113,0.8783382789317508,0.5803921568627451,0.48526015951958784
FwdVolRegime,15,XGBoost,2022-07-05,2022-09-30,882,0.3820861678004535,0.43543046357615894,0.7804154302670623,0.5589798087141339,0.4773851266623856
FwdVolRegime,15,MatchedNaive,2022-07-05,2022-09-30,882,0.3820861678004535,0.3838383838383838,0.33827893175074186,0.35962145110410093,0.41277640131880683
FwdVolRegime,15,HAR,2022-07-05,2022-09-30,882,0.3820861678004535,0.3843137254901961,0.29080118694362017,0.3310810810810811,0.40621596249622804
FwdVolRegime,16,Majority,2022-10-03,2022-12-30,882,0.3435374149659864,0.0,0.0,0.0,
FwdVolRegime,16,Persistence,2022-10-03,2022-12-30,882,0.3435374149659864,0.4714285714285714,0.5445544554455446,0.5053598774885145,
FwdVolRegime,16,LogisticRegression,2022-10-03,2022-12-30,882,0.3435374149659864,0.39544235924932974,0.9735973597359736,0.5624404194470924,0.5073096531902451
FwdVolRegime,16,LightGBM,2022-10-03,2022-12-30,882,0.3435374149659864,0.40233236151603496,0.9108910891089109,0.5581395348837209,0.5332490289271707
FwdVolRegime,16,XGBoost,2022-10-03,2022-12-30,882,0.3435374149659864,0.424,0.8745874587458746,0.5711206896551724,0.513740525424609
FwdVolRegime,16,MatchedNaive,2022-10-03,2022-12-30,882,0.3435374149659864,0.4254742547425474,0.5181518151815182,0.46726190476190477,0.40677911336447775
FwdVolRegime,16,HAR,2022-10-03,2022-12-30,882,0.3435374149659864,0.44954128440366975,0.48514851485148514,0.4666666666666667,0.4008825798502891
FwdVolRegime,17,Majority,2023-01-03,2023-04-03,882,0.18027210884353742,0.0,0.0,0.0,
FwdVolRegime,17,Persistence,2023-01-03,2023-04-03,882,0.18027210884353742,0.2651162790697674,0.3584905660377358,0.3048128342245989,
FwdVolRegime,17,LogisticRegression,2023-01-03,2023-04-03,882,0.18027210884353742,0.21978021978021978,0.6289308176100629,0.3257328990228013,0.22277086281001285
FwdVolRegime,17,LightGBM,2023-01-03,2023-04-03,882,0.18027210884353742,0.20512820512820512,0.4528301886792453,0.2823529411764706,0.2188233438344916
FwdVolRegime,17,XGBoost,2023-01-03,2023-04-03,882,0.18027210884353742,0.21568627450980393,0.41509433962264153,0.2838709677419355,0.22916574168179504
FwdVolRegime,17,MatchedNaive,2023-01-03,2023-04-03,882,0.18027210884353742,0.287292817679558,0.3270440251572327,0.3058823529411765,0.24336421698616598
FwdVolRegime,17,HAR,2023-01-03,2023-04-03,882,0.18027210884353742,0.2549019607843137,0.16352201257861634,0.19923371647509577,0.2105647793342022
FwdVolRegime,18,Majority,2023-04-04,2023-07-05,882,0.048752834467120185,0.0,0.0,0.0,
FwdVolRegime,18,Persistence,2023-04-04,2023-07-05,882,0.048752834467120185,0.0,0.0,0.0,
FwdVolRegime,18,LogisticRegression,2023-04-04,2023-07-05,882,0.048752834467120185,0.06451612903225806,0.13953488372093023,0.08823529411764706,0.07277904903498053
FwdVolRegime,18,LightGBM,2023-04-04,2023-07-05,882,0.048752834467120185,0.04201680672268908,0.11627906976744186,0.06172839506172839,0.06153732038663402
FwdVolRegime,18,XGBoost,2023-04-04,2023-07-05,882,0.048752834467120185,0.058823529411764705,0.16279069767441862,0.08641975308641975,0.05905804891187169
FwdVolRegime,18,MatchedNaive,2023-04-04,2023-07-05,882,0.048752834467120185,0.0,0.0,0.0,0.0437212674725868
FwdVolRegime,18,HAR,2023-04-04,2023-07-05,882,0.048752834467120185,0.0,0.0,0.0,0.042413559501565855
FwdVolRegime,19,Majority,2023-07-06,2023-10-03,882,0.09183673469387756,0.0,0.0,0.0,
FwdVolRegime,19,Persistence,2023-07-06,2023-10-03,882,0.09183673469387756,0.020833333333333332,0.024691358024691357,0.022598870056497175,
FwdVolRegime,19,LogisticRegression,2023-07-06,2023-10-03,882,0.09183673469387756,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.08313928243778851
FwdVolRegime,19,LightGBM,2023-07-06,2023-10-03,882,0.09183673469387756,0.09558823529411764,0.16049382716049382,0.11981566820276497,0.08744414749567236
FwdVolRegime,19,XGBoost,2023-07-06,2023-10-03,882,0.09183673469387756,0.1,0.1728395061728395,0.12669683257918551,0.10764504857209312
FwdVolRegime,19,MatchedNaive,2023-07-06,2023-10-03,882,0.09183673469387756,0.0,0.0,0.0,0.08994387407647166
FwdVolRegime,19,HAR,2023-07-06,2023-10-03,882,0.09183673469387756,0.0,0.0,0.0,0.11612383140180144
FwdVolRegime,20,Majority,2023-10-04,2024-01-03,882,0.07936507936507936,0.0,0.0,0.0,
FwdVolRegime,20,Persistence,2023-10-04,2024-01-03,882,0.07936507936507936,0.016666666666666666,0.02857142857142857,0.021052631578947368,
FwdVolRegime,20,LogisticRegression,2023-10-04,2024-01-03,882,0.07936507936507936,0.15172413793103448,0.3142857142857143,0.20465116279069767,0.12879852006304418
FwdVolRegime,20,LightGBM,2023-10-04,2024-01-03,882,0.07936507936507936,0.15384615384615385,0.22857142857142856,0.1839080459770115,0.13267396944009438
FwdVolRegime,20,XGBoost,2023-10-04,2024-01-03,882,0.07936507936507936,0.1134020618556701,0.15714285714285714,0.1317365269461078,0.11367844671696077
FwdVolRegime,20,MatchedNaive,2023-10-04,2024-01-03,882,0.07936507936507936,0.0,0.0,0.0,0.0826608465832961
FwdVolRegime,20,HAR,2023-10-04,2024-01-03,882,0.07936507936507936,0.0125,0.014285714285714285,0.013333333333333334,0.08765966094037998
FwdVolRegime,21,Majority,2024-01-04,2024-04-04,882,0.0963718820861678,0.0,0.0,0.0,
FwdVolRegime,21,Persistence,2024-01-04,2024-04-04,882,0.0963718820861678,0.13008130081300814,0.18823529411764706,0.15384615384615385,
FwdVolRegime,21,LogisticRegression,2024-01-04,2024-04-04,882,0.0963718820861678,0.14583333333333334,0.08235294117647059,0.10526315789473684,0.11883704531579856
FwdVolRegime,21,LightGBM,2024-01-04,2024-04-04,882,0.0963718820861678,0.3333333333333333,0.16470588235294117,0.2204724409448819,0.19749436097942816
FwdVolRegime,21,XGBoost,2024-01-04,2024-04-04,882,0.0963718820861678,0.21818181818181817,0.1411764705882353,0.17142857142857143,0.16625517216687546
FwdVolRegime,21,MatchedNaive,2024-01-04,2024-04-04,882,0.0963718820861678,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.12748440307084655
FwdVolRegime,21,HAR,2024-01-04,2024-04-04,882,0.0963718820861678,0.18181818181818182,0.07058823529411765,0.1016949152542373,0.09225281951316724
FwdVolRegime,22,Majority,2024-04-05,2024-07-05,882,0.11678004535147392,0.0,0.0,0.0,
FwdVolRegime,22,Persistence,2024-04-05,2024-07-05,882,0.11678004535147392,0.1875,0.23300970873786409,0.2077922077922078,
FwdVolRegime,22,LogisticRegression,2024-04-05,2024-07-05,882,0.11678004535147392,0.2459016393442623,0.14563106796116504,0.18292682926829268,0.19349478376787915
FwdVolRegime,22,LightGBM,2024-04-05,2024-07-05,882,0.11678004535147392,0.3125,0.1941747572815534,0.23952095808383234,0.2111482641365396
FwdVolRegime,22,XGBoost,2024-04-05,2024-07-05,882,0.11678004535147392,0.22727272727272727,0.14563106796116504,0.17751479289940827,0.21942422004564255
FwdVolRegime,22,MatchedNaive,2024-04-05,2024-07-05,882,0.11678004535147392,0.029411764705882353,0.02912621359223301,0.02926829268292683,0.10961060181978356
FwdVolRegime,22,HAR,2024-04-05,2024-07-05,882,0.11678004535147392,0.0,0.0,0.0,0.08681179695838404
FwdVolRegime,23,Majority,2024-07-08,2024-10-03,882,0.18140589569160998,0.0,0.0,0.0,
FwdVolRegime,23,Persistence,2024-07-08,2024-10-03,882,0.18140589569160998,0.265,0.33125,0.29444444444444445,
FwdVolRegime,23,LogisticRegression,2024-07-08,2024-10-03,882,0.18140589569160998,0.1965065502183406,0.28125,0.23136246786632392,0.1856640525551988
FwdVolRegime,23,LightGBM,2024-07-08,2024-10-03,882,0.18140589569160998,0.1708542713567839,0.2125,0.1894150417827298,0.17945460308347355
FwdVolRegime,23,XGBoost,2024-07-08,2024-10-03,882,0.18140589569160998,0.1871345029239766,0.2,0.1933534743202417,0.18310537379753034
FwdVolRegime,23,MatchedNaive,2024-07-08,2024-10-03,882,0.18140589569160998,0.1038961038961039,0.1,0.10191082802547771,0.1730344093997515
FwdVolRegime,23,HAR,2024-07-08,2024-10-03,882,0.18140589569160998,0.041666666666666664,0.01875,0.02586206896551724,0.15270063212889162
FwdVolRegime,24,Majority,2024-10-04,2025-01-03,882,0.18140589569160998,0.0,0.0,0.0,
FwdVolRegime,24,Persistence,2024-10-04,2025-01-03,882,0.18140589569160998,0.3314285714285714,0.3625,0.34626865671641793,
FwdVolRegime,24,LogisticRegression,2024-10-04,2025-01-03,882,0.18140589569160998,0.3411214953271028,0.45625,0.39037433155080214,0.3600869169225636
FwdVolRegime,24,LightGBM,2024-10-04,2025-01-03,882,0.18140589569160998,0.36312849162011174,0.40625,0.3834808259587021,0.31943001706690544
FwdVolRegime,24,XGBoost,2024-10-04,2025-01-03,882,0.18140589569160998,0.37423312883435583,0.38125,0.37770897832817335,0.31948528948080523
FwdVolRegime,24,MatchedNaive,2024-10-04,2025-01-03,882,0.18140589569160998,0.25161290322580643,0.24375,0.24761904761904763,0.22630139081573555
FwdVolRegime,24,HAR,2024-10-04,2025-01-03,882,0.18140589569160998,0.189873417721519,0.09375,0.12552301255230125,0.2052665417891593
FwdVolRegime,25,Majority,2025-01-06,2025-04-07,882,0.4886621315192744,0.0,0.0,0.0,
FwdVolRegime,25,Persistence,2025-01-06,2025-04-07,882,0.4886621315192744,0.612,0.35498839907192575,0.44933920704845814,
FwdVolRegime,25,LogisticRegression,2025-01-06,2025-04-07,882,0.4886621315192744,0.6382978723404256,0.6264501160092807,0.6323185011709602,0.7051537210807011
FwdVolRegime,25,LightGBM,2025-01-06,2025-04-07,882,0.4886621315192744,0.6407035175879398,0.5916473317865429,0.6151990349819059,0.7079482497549581
FwdVolRegime,25,XGBoost,2025-01-06,2025-04-07,882,0.4886621315192744,0.6373333333333333,0.5545243619489559,0.5930521091811415,0.7008565386675811
FwdVolRegime,25,MatchedNaive,2025-01-06,2025-04-07,882,0.4886621315192744,0.6270096463022508,0.45243619489559167,0.5256064690026954,0.5965575097018759
FwdVolRegime,25,HAR,2025-01-06,2025-04-07,882,0.4886621315192744,0.6919642857142857,0.35962877030162416,0.4732824427480916,0.6186861630196625
FwdVolRegime,26,Majority,2025-04-08,2025-07-09,882,0.2562358276643991,0.0,0.0,0.0,
FwdVolRegime,26,Persistence,2025-04-08,2025-07-09,882,0.2562358276643991,0.3483483483483483,0.5132743362831859,0.4150268336314848,
FwdVolRegime,26,LogisticRegression,2025-04-08,2025-07-09,882,0.2562358276643991,0.352549889135255,0.7035398230088495,0.46971935007385524,0.450910686186318
FwdVolRegime,26,LightGBM,2025-04-08,2025-07-09,882,0.2562358276643991,0.38992042440318303,0.6504424778761062,0.48756218905472637,0.4457877921185322
FwdVolRegime,26,XGBoost,2025-04-08,2025-07-09,882,0.2562358276643991,0.38333333333333336,0.6106194690265486,0.4709897610921502,0.42099258028461234
FwdVolRegime,26,MatchedNaive,2025-04-08,2025-07-09,882,0.2562358276643991,0.3255131964809384,0.4911504424778761,0.3915343915343915,0.3288478620240864
FwdVolRegime,26,HAR,2025-04-08,2025-07-09,882,0.2562358276643991,0.35368956743002544,0.6150442477876106,0.4491114701130856,0.35074029995184375
FwdVolRegime,27,Majority,2025-07-10,2025-10-07,882,0.10204081632653061,0.0,0.0,0.0,
FwdVolRegime,27,Persistence,2025-07-10,2025-10-07,882,0.10204081632653061,0.021897810218978103,0.03333333333333333,0.02643171806167401,
FwdVolRegime,27,LogisticRegression,2025-07-10,2025-10-07,882,0.10204081632653061,0.0,0.0,0.0,0.08327285827162154
FwdVolRegime,27,LightGBM,2025-07-10,2025-10-07,882,0.10204081632653061,0.0,0.0,0.0,0.07907564769174882
FwdVolRegime,27,XGBoost,2025-07-10,2025-10-07,882,0.10204081632653061,0.03225806451612903,0.011111111111111112,0.01652892561983471,0.09429826201566133
FwdVolRegime,27,MatchedNaive,2025-07-10,2025-10-07,882,0.10204081632653061,0.07692307692307693,0.08888888888888889,0.08247422680412371,0.08181160068153102
FwdVolRegime,27,HAR,2025-07-10,2025-10-07,882,0.10204081632653061,0.1276595744680851,0.13333333333333333,0.13043478260869565,0.12255322778615033
FwdVolRegime,28,Majority,2025-10-08,2026-01-07,868,0.16013824884792627,0.0,0.0,0.0,
FwdVolRegime,28,Persistence,2025-10-08,2026-01-07,868,0.16013824884792627,0.1781609195402299,0.22302158273381295,0.19808306709265175,
FwdVolRegime,28,LogisticRegression,2025-10-08,2026-01-07,868,0.16013824884792627,0.2237442922374429,0.35251798561151076,0.2737430167597765,0.17878664160431595
FwdVolRegime,28,LightGBM,2025-10-08,2026-01-07,868,0.16013824884792627,0.22875816993464052,0.2517985611510791,0.23972602739726026,0.17853306996807805
